REF;Marca;Nome do Produto;Linha;Valor;Descrição Geral;Código de Barras;Modo de Uso;Composição;Link do Produto
88773;Keune;Escova de Cabelo Safari Leopardo Grey;any;192.38;Escova de Cabelo Safari Leopardo GreyUma escova que desliza ao desembaraçar os fios. Menos dor e menos quebra ao escovar o cabelo.;"""618341688773";"Escova de Cabelo Safari Leopardo Grey
Uma escova de cabelos internacionalmente premiada! As cerdas IntelliFlex® ultramacias e exclusivas deslizam pelos fios embaraçados com facilidade. Minimiza dores, pontas duplas e quebra dos fios. Permite que você escove com menos força, para que desembarace causando menos dano ao seu cabelo. Ao utilizar essa escova você desembaraça com menos dor e menos quebra em seus fios. Você pode usa-la tanto com cabelo seco como molhado. Não é recomendada a utilização dessa escova com o secador, pois o calor pode danificar as cerdas. Confira outras opções de estampa e escolha a sua preferida!
";;https://www.keune.com.br/produto/escova-de-cabelo-safari-leopardo-grey-484
88780;Keune;Escova De Cabelo Safari Leopardo Pink;any;192.38;Escova De Cabelo Safari Leopardo PinkUma escova que desliza ao desembaraçar os fios. Menos dor e menos quebra ao escovar o cabelo.;"""618341688780";"Escova De Cabelo Safari Leopardo Pink
Uma escova de cabelos internacionalmente premiada! Com uma estampa elegante e as tecnologias da WetBrush, essa escova é ideal para quem sofre com fios que embaraçam e para aqueles que querem cabelos longos e saudáveis. As cerdas contam com a tecnologia IntelliFlex® e são ultramacias, permitindo que a escova deslize pelos fios embaraçados com facilidade, o que permite que você escove com menos força. Ao utilizar essa escova você desembaraça com menos dor e menos quebra em seus fios. Você pode usa-la tanto com cabelo seco como molhado. Não é recomendada a utilização dessa escova com o secador, pois o calor pode danificar as cerdas. Confira outras opções de estampa e escolha a sua preferida!
";;https://www.keune.com.br/produto/escova-de-cabelo-safari-leopardo-pink-485
88797;Keune;Escova De Cabelo Kids Gatinhos - Rosa;any;118.63;Escova De Cabelo Kids GatinhosPentear os cabelos dos pequenos nunca foi tão fácil! Desenvolvida especialmente para as crianças, esta escova possui tamanho acessível e aderência ergonômica. Ela desliza suavemente através dos fios embaraçados, sem muito esforço, sem quebras nem dor.;"""618341688797";"
Escova De Cabelo Kids Gatinhos

Pentear o cabelo de crianças nem sempre é uma tarefa fácil, não é mesmo? Isso porque a maioria das escovas não são pensadas para os pequenos, e, dessa forma, muitas vezes acabam causando desconforto para eles. Pensando neles e em oferecer uma experiência agradável ao desembaraçar os fios, a marca de escovas número 1 dos Estados Unidos desenvolveu esta escova especialmente para crianças, com tamanho acessível, aderência ergonômica e cerdas macias e flexíveis. Ela desliza suavemente através dos fios delicados, desembaraçando sem muito esforço, sem quebras e sem dor.  As esferas SofTips™ na extremidade das cerdas suavizam o contato delas com o couro cabeludo, proporcionando uma massagem suave e agradável que estimula a circulação no folículo. Esta escova não deve ser usada com fonte de calor, como o secador. Confira as estampas criativas e garanta a que mais combina com suas crianças!
";;https://www.keune.com.br/produto/escova-de-cabelo-kids-gatinhos-rosa-486
88803;Keune;Escova De Cabelo Kids Unicórnio - Roxa;any;118.63;Escova De Cabelo Kids UnicórnioUma escova pensada para os pequenos que desembaraça sem dor e sem quebra. Não usar com secador.;"""618341688803";"Escova De Cabelo Kids Unicórnio
Pentear o cabelo de crianças nem sempre é uma tarefa fácil, não é mesmo? Isso porque a maioria das escovas não são pensadas para os pequenos, e, dessa forma, muitas vezes acabam causando desconforto para eles. Pensando neles e em oferecer uma experiência agradável ao desembaraçar os fios, a marca de escovas número 1 dos Estados Unidos desenvolveu esta escova especialmente para crianças, com tamanho acessível, aderência ergonômica e cerdas macias e flexíveis. Ela desliza suavemente através dos fios delicados, desembaraçando sem muito esforço, sem quebras e sem dor.  As esferas SofTips™ na extremidade das cerdas suavizam o contato delas com o couro cabeludo, proporcionando uma massagem suave e agradável que estimula a circulação no folículo. Esta escova não deve ser usada com fonte de calor, como o secador. Confira as estampas criativas e garanta a que mais combina com suas crianças!
";;https://www.keune.com.br/produto/escova-de-cabelo-kids-unicornio-roxa-487
86396;Keune;Escova De Cabelo Azul Royal Com Cabo Emborrachado;any;199.88;Escova De Cabelo Azul Royal Com Cabo EmborrachadoUma escova redesenhada por cabeleireiros para cabeleireiros com a qualidade WetBrush internacionalmente reconhecida.;"""618231186396";"Escova De Cabelo Azul Royal Com Cabo Emborrachado
Você sabia que a WetBrush é a escova número 1 dos Estados Unidos? Isso porque suas tecnologias exclusivas oferecem um desembaraçar gentil, com 45% menos esforço, sem dor e com muito menos quebra ao cabelo. A Original Detangler foi desenvolvida por cabeleireiros e para cabeleireiros, uma escova profissional, perfeita para salões de beleza. Esse modelo conta com um design ergonômico para oferecer ainda mais conforto durante o uso, tanto do profissional quanto do cliente. O cabo emborrachado proporciona mais estabilidade para o manuseio mesmo quando as mãos estiverem molhadas. Se você é cabeleireiro, você não pode deixar de ter a Original Detangler durante seus serviços! Você vai amar e suas clientes também. Essa não é uma escova recomendada para ser usada com fontes de calor, como o secador. 
";;https://www.keune.com.br/produto/escova-de-cabelo-azul-royal-com-cabo-emborrachado-493
88834;Keune;Escova De Cabelo Natural Mármore - Azul;any;192.38;Escova De Cabelo Natural Mármore - AzulLançamento em edição limitada, essa escova desliza ao desembaraçar os fios. Menos dor e menos quebra ao escovar o cabelo.;"""618341688834";"
Escova De Cabelo Natural Mármore

Com uma estampa elegante em edição limitada e as tecnologias da WetBrush, essa escova é ideal para quem sofre com fios que embaraçam e para aqueles que querem cabelos longos e saudáveis. As cerdas contam com a tecnologia IntelliFlex® e são ultramacias, permitindo que a escova deslize pelos fios embaraçados com facilidade, o que permite que você escove com menos força. Ao utilizar essa escova você desembaraça com menos dor e menos quebra em seus fios e garante 45% menos quebra e 55% menos esforço. Você pode usa-la tanto com cabelo seco como molhado. Não é recomendada a utilização dessa escova com o secador, pois o calor pode danificar as cerdas. Confira outras opções de estampa e escolha a sua preferida!
";;https://www.keune.com.br/produto/escova-de-cabelo-natural-marmore-azul-491
88858;Keune;Escova De Cabelo Terrain Texture - Azul;any;192.38;Escova De Cabelo Terrain TextureUma escova internacionalmente premiada que desembaraça sem dor e com menos quebra.;"""618341688858";"Escova De Cabelo Terrain Texture
Pentear o cabelo de crianças nem sempre é uma tarefa fácil, não é mesmo? Isso porque a maioria das escovas não são pensadas para os pequenos, e, dessa forma, muitas vezes acabam causando desconforto para eles. Pensando neles e em oferecer uma experiência agradável ao desembaraçar os fios, a marca de escovas número 1 dos Estados Unidos desenvolveu esta escova especialmente para crianças, com tamanho acessível, aderência ergonômica e cerdas macias e flexíveis. Ela desliza suavemente através dos fios delicados, desembaraçando sem muito esforço, sem quebras e sem dor.  As esferas SofTips™ na extremidade das cerdas suavizam o contato delas com o couro cabeludo, proporcionando uma massagem suave e agradável que estimula a circulação no folículo. Esta escova não deve ser usada com fonte de calor, como o secador. 
";;https://www.keune.com.br/produto/escova-de-cabelo-terrain-texture-azul-489
13089;Keune;Revive Balm;any;590.29;Revive Balm é um leave-in ultra concentrado que repara o cabelo danificado e aumenta a durabilidade da cor.Keune Revive Balm é um leave-in ultra concentrado que repara o cabelo danificado e aumenta a durabilidade da cor, com proteção térmica de até 230º. Com 90% de ingredientes naturais, este tratamento evita a quebra do fio, deixa o cabelo mais fácil de lidar e confere maciez e brilho sem pesar os fios.;"""8719281116530";"Keune Revive Balm é um leave-in ultra concentrado com proteção térmica de até 230º que repara o cabelo danificado, aumenta a durabilidade da cor, evita a quebra do fio, deixa o cabelo mais fácil de lidar e confere maciez e brilho sem pesar os fios. Enriquecido com Pantenol Encapsulado, oferece uma hidratação superior, até 20x mais eficaz que o Pantenol normal. O inovador sistema de liberação prolongada garante que os ingredientes ativos biomiméticos sejam liberados gradualmente para dentro da fibra capilar. Sua tecnologia reconstrutora de pontes à base de glucose penetra profundamente no córtex reparando, recuperando e construindo novas pontes. A única solução eficaz e duradoura para reparar as pontes quebradas. Já a Tecnologia Colorshield recupera a camada hidrofóbica da superfície do fio. Forma uma proteção, garantindo que os pigmentos da cor fiquem retidos no fio e evitando o desbotamento rápido da cor. Sua fórmula é vegana, cruelty free e possui 90% de ingredientes naturais. Disponível em embalagens de 50ml, 150 ml e sachês de 8ml.
Leave-in ultra concentrado com proteção térmica de até 230º, hidrata profunda o cabelo e combate a quebra e o desbotamento da cor.
Adequado para: Cabelos que passaram por coloração/descoloração ou danificados.
Como usar: Lave o cabelo com um shampoo Keune Care (não é necessário usar condicionador e/ou máscara). Aplique o REVIVE BALM no cabelo úmido e não enxágue. Finalize o cabelo como de costume e aproveite seus fios mais fortes e saudáveis, com uma cor mais iluminada e uniforme. 
Resultado: Restaura o cabelo danificado em até 73%.**
Preserva 95% da cor após 5 semanas.**
";Ingredientes ativos: Pantenol Encapsulado: Ingrediente com ação prolongada,que libera nutrição ativa mesmo depois que o cabelo está seco. Mantém o cabelo profundamente hidratado;https://www.keune.com.br/produto/revive-balm-758
23838;Keune;So Pure Eco Therapy Hair Fragrance 50ml;So Pure;260.89;So Pure Hair Fragrance é um perfume capilar refrescante e floral que neutraliza os odores dos fios.Adequado paraPerfumar o cabelo e neutralizar odores;"""8719281123002";"
So Pure Hair Fragrance Keune 50ml

So Pure Hair Fragrance é um perfume capilar refrescante e floral que neutraliza os odores residuais, deixando uma fragrância irresistível nos fios. Disponível em embalagem de 50ml, é a opção perfeita para carregar na bolsa e garantir um toque de frescor e elegância em qualquer momento do seu dia.
So Pure Hair Fragrance é um perfume capilar que neutraliza os odores residuais do próprio cabelo ou até mesmo presentes no ambiente, deixando uma fragrância irresistível e original nos seus fios. Além de exalar uma deliciosa combinação fresca e floral, desenvolvida exclusivamente para os cabelos, So Pure Hair Fragrance reflete nosso compromisso com a sustentabilidade, desde os ingredientes até a embalagem. Mergulhe na mistura revigorante de folhas de figueira, bergamota fresca e groselhas, que se abre em uma essência floral de jasmim e chá verde de ervas, finalizando com notas de fundo de argila macia, âmbar e cashmere. O perfume capilar vem para complementar a linha So Pure, que possui tratamentos para os seus fios 100% veganos e cruelty free, e carrega a mesma fragrância dos produtos da linha, que foi um sucesso desde o seu lançamento. Disponível em embalagem de 50ml, é a opção perfeita para carregar na bolsa e garantir um toque de frescor e elegância em qualquer momento do seu dia. 
Como Usar: Após finalizar o cabelo como de costume, borrife o produto diretamente nos fios, por todo o comprimento. Aplique novamente sempre que achar necessário.
Resultado: Cabelos perfumados o dia todo e que deixam rastro por onde passam.

>> DICA <<

So Pure Hair Fragrance Eco Therapy é um perfume capilar especialmente desenvolvido para não danificar os seus fios, diferente dos perfumes convencionais.
Mas para isso, é importante que ele seja aplicado da maneira correta:
Pronto! Seguindo essas dicas, você está pronta para deixar sua marca por onde passar com So Pure Eco Therapy.
";ALCOHOL DENAT.,AQUA,PEG-60 HYDROGENATED CASTOR OIL,PARFUM,ISOPROPYL MYRISTATE,BENZYL SALICYLATE,CITRAL,CITRONELLOL,HYDROXYCITRONELLAL,LIMONENE,LINALOOL;https://www.keune.com.br/produto/so-pure-hair-fragrance-keune-50ml-752
DERMASENSITIVECOMPLETO;Keune;Kit Cuidado Completo para Couro Cabeludo Sensível;any;883.46;Descubra o cuidado delicado para o seu couro cabeludo com o Kit Cuidado Completo para Couro Cabeludo Sensível, uma seleção completa de 4 produtos essenciais. Este kit exclusivo inclui shampoo, condicionador, máscara e loção calmante, proporcionando um cuidado intensivo para couro cabeludo sensível. O Kit Cuidado Completo para Couro Cabeludo Sensível acalma, reduz irritações e mantém os cabelos hidratados, oferecendo uma experiência única de bem-estar.;"""0";"A Linha Keune Care Derma Sensitive é um lançamento desenvolvido especialmente para o couro cabeludo sensível, que age efetivamente combatendo a vermelhidão e a irritação. 
Cabelos incríveis começam com um couro cabeludo saudável! Esta é a premissa de Keune Care Derma, a linha que  proporciona um tratamento de combate à queda temporária dos fios e estimula o metabolismo do couro cabeludo, mantendo-o jovem e resultando em cabelos impecáveis. Agora, além das categorias Activate, Exfoliate e Regulate, você pode contar também com Keune Care Derma Sensitive. Um lançamento desenvolvido especialmente para o couro cabeludo sensível, que age efetivamente combatendo a vermelhidão e a irritação. Com seu efeito calmante, a linha alivia a coceira ao mesmo tempo em que deixa os cabelos macios e com brilho. Experimente!

Care Derma Sensitive Conditioner 300ml

Como usar: Depois de lavar o cabelo com shampoo aplique uma pequena quantidade do condicionador no comprimento e pontas. Deixe agir de um a três minutos e enxágue completamente.
Resultado:Couro cabeludo saudável e fios macios e com brilho.

Care Derma Sensitive Shampoo 300ml

Como usar: Aplique o produto no cabelo e couro cabeludo molhados e massageie até formar espuma. Enxágue bem e repita a lavagem.
Resultado: Couro cabeludo saudável e fios macios e com brilho.

Care Derma Sensitive Lotion 75ml

Como usar:Depois de lavar o cabelo com shampoo e secar, aplique a loção no couro cabeludo com o bico aplicador e massageie com a ponta dos dedos sem usar as unhas. Não enxágue.
Resultado: Couro cabeludo saudável e fios macios e com brilho.

Care Derma Sensitive Mask 200ml

Como usar: Depois de lavar os cabelos, aplique o produto por todo o comprimento do fio, massageando suavemente. Deixe agir por cinco minutos e enxágue completamente.
Resultado:
Couro cabeludo saudável e fios macios e com brilho.
";AQUA,SODIUM LAUROYL METHYL ISETHIONATE,DISODIUM LAURETH SULFOSUCCINATE,DECYL GLUCOSIDE,SODIUM CHLORIDE,COCO-GLUCOSIDE,TRIDECETH-9,ACRYLATES/PALMETH-25 ACRYLATE COPOLYMER,PEG-40 HYDROGENATED CASTOR OIL,GLYCERYL OLEATE,DIVINYLDIMETHICONE/DIMETHICONE COPOLYMER,PEG-5 ISONONANOATE,PEG-200 HYDROGENATED GLYCERYL PALMATE,GLYCERIN,GLYCOL DISTEARATE,SODIUM BENZOATE,SILICONE QUATERNIUM-22,POLYQUATERNIUM-10,ALLANTOIN,PARFUM,POLYQUATERNIUM-7,CITRIC ACID,PEG-7 GLYCERYL COCOATE,PPG-3 MYRISTYL ETHER,DIPROPYLENE GLYCOL,PANTHENOL,C12-13 PARETH-23,C12-13 PARETH-3,BOSWELLIA SERRATA GUM,PHENOXYETHANOL,TRIDECETH-12,SACCHAROMYCES/MAGNESIUM FERMENT,SACCHAROMYCES/IRON FERMENT,SACCHAROMYCES/ZINC FERMENT,SACCHAROMYCES/COPPER FERMENT,SACCHAROMYCES/SILICON FERMENT;https://www.keune.com.br/produto/kit-cuidado-completo-para-couro-cabeludo-sensivel-647
